index;country_code;country_long;name_of_powerplant;latitude;longitude;primary_fuel;start date;owner of plant;capacity_in_MW;estimated_generation_gwh_2021;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031
10216;FIN;Finland;Oulu;65,0124;25,4682;Biomass;;Stora Enso Oyj  Oulun tehdas;105;391,6351514;391,6351514;430,7986665;473,8785332;521,2663865;573,3930252;630,7323277;693,8055604;763,1861165;839,5047281;923,455201;1015,800721
10217;FIN;Finland;Oulu T210 ja T213;65,0124;25,4682;Biomass;;Laanilan Voima Oy;28;113,724174;113,724174;125,0965914;137,6062505;151,3668756;166,5035631;183,1539194;201,4693114;221,6162425;243,7778668;268,1556535;294,9712188
10218;FIN;Finland;Oulunsalo Riutunkari tv;64,9346;25,4112;Wind;;Innopower Oy;10,3;49,84074151;49,84074151;54,82481566;60,30729723;66,33802695;72,97182965;80,26901261;88,29591387;97,12550526;106,8380558;117,5218614;129,2740475
10219;FIN;Finland;Padinki;64,7;24,5833;Hydro;;Korpelan Voima kuntayhtymÃ¤;1;3,4;3,4;3,74;4,114;4,5254;4,97794;5,475734;6,0233074;6,62563814;7,288201954;8,017022149;8,818724364
10220;FIN;Finland;Pahkakoski;65,35;26,0833;Hydro;;PVO Vesivoima Oy;42,1;203,28;203,28;223,608;245,9688;270,56568;297,622248;327,3844728;360,1229201;396,1352121;435,7487333;479,3236066;527,2559673
10221;FIN;Finland;Palokki;62,4333;28,6;Hydro;;Pohjois-Karjalan SÃ¤hkÃ¶ Oy;6,8;21,59;21,59;23,749;26,1239;28,73629;31,609919;34,7709109;38,24800199;42,07280219;46,28008241;50,90809065;55,99889971
10222;FIN;Finland;Pamilo;62,8;30,15;Hydro;;Pamilo Oy;85;377,23;377,23;414,953;456,4483;502,09313;552,302443;607,5326873;668,285956;735,1145516;808,6260068;889,4886075;978,4374682
10223;FIN;Finland;Pankakoski;63,3167;30,15;Hydro;;Kemijoki Oy;15;76,2;76,2;83,82;92,202;101,4222;111,56442;122,720862;134,9929482;148,492243;163,3414673;179,6756141;197,6431755
10224;FIN;Finland;Patalankoski;62,8167;30,4167;Hydro;;UPM-Kymmene Oyj;2,4;13,77;13,77;15,147;16,6617;18,32787;20,160657;22,1767227;24,39439497;26,83383447;29,51721791;32,46893971;35,71583368
10225;FIN;Finland;Peltokoski;63,85;23,3667;Hydro;;Koskienergia Koskivoima Oy;2,3;9,68;9,68;10,648;11,7128;12,88408;14,172488;15,5897368;17,14871048;18,86358153;20,74993968;22,82493365;25,10742701
10226;FIN;Finland;Permantokoski;66,5;25,7167;Hydro;;Kemijoki Oy;14;71,36;71,36;78,496;86,3456;94,98016;104,478176;114,9259936;126,418593;139,0604523;152,9664975;168,2631472;185,089462
10227;FIN;Finland;Pietarsaari (Wisapower Oy);63,7019;22,7097;Biomass;;UPM-Kymmene Oyj Wisaforest;116;431,3367196;431,3367196;474,4703916;521,9174307;574,1091738;631,5200912;694,6721003;764,1393103;840,5532413;924,6085655;1017,069422;1118,776364
10228;FIN;Finland;Pirttikoski;66,5;25,7167;Hydro;;Kemijoki Oy;131;533,88;533,88;587,268;645,9948;710,59428;781,653708;859,8190788;945,8009867;1040,381085;1144,419194;1258,861113;1384,747225
10229;FIN;Finland;Pori;61,4833;21,7833;Biomass;;Porin Prosessivoima Oy;81,4;306,4572414;306,4572414;337,1029656;370,8132621;407,8945884;448,6840472;493,5524519;542,9076971;597,1984668;656,9183135;722,6101448;794,8711593
10230;FIN;Finland;Portimokoski;61,9;23,05;Hydro;;Tornionlaakson Voima Oy-;11;43,56;43,56;47,916;52,7076;57,97836;63,776196;70,1538156;77,16919716;84,88611688;93,37472856;102,7122014;112,9834216
10231;FIN;Finland;Porttipahta;67,4167;26,6;Hydro;;Kemijoki Oy;35;152,07;152,07;167,277;184,0047;202,40517;222,645687;244,9102557;269,4012813;296,3414094;325,9755503;358,5731054;394,4304159
10232;FIN;Finland;Porvoo;60,3067;25,5506;Oil;;Neste Oil Oy;76;286,9673807;286,9673807;315,6641188;347,2305306;381,9535837;420,1489421;462,1638363;508,3802199;559,2182419;615,1400661;676,6540727;744,3194799
10233;FIN;Finland;Porvoo Tolkkinen;60,3923;25,6651;Oil;;Fingrid Oyj;40;157,0349757;157,0349757;172,7384732;190,0123205;209,0135526;229,9149079;252,9063986;278,1970385;306,0167424;336,6184166;370,2802583;407,3082841
10234;FIN;Finland;Porvoo kt 2;60,3067;25,5506;Gas;;Neste Oil Oy;120,6;447,9391936;447,9391936;492,7331129;542,0064242;596,2070667;655,8277733;721,4105506;793,5516057;872,9067663;960,1974429;1056,217187;1161,838906
10235;FIN;Finland;Puntarikoski;62,6667;29,6667;Hydro;;Pohjois-Karjalan SÃ¤hkÃ¶ Oy;6,9;22,45;22,45;24,695;27,1645;29,88095;32,869045;36,1559495;39,77154445;43,7486989;48,12356878;52,93592566;58,22951823
10236;FIN;Finland;Pursiala 2;61,6886;27,2723;Biomass;;EtelÃ¤-Savon Energia Oy;59,7;228,1368751;228,1368751;250,9505626;276,0456188;303,6501807;334,0151988;367,4167187;404,1583905;444,5742296;489,0316526;537,9348178;591,7282996
10237;FIN;Finland;Raasakka;65,4667;27,5167;Hydro;;PVO Vesivoima Oy;60;228,66;228,66;251,526;276,6786;304,34646;334,781106;368,2592166;405,0851383;445,5936521;490,1530173;539,168319;593,0851509
10238;FIN;Finland;Rauhalahti;62,2333;25,7333;Biomass;;JyvÃ¤skylÃ¤n Energiantuotanto Oy;80;301,4043146;301,4043146;331,544746;364,6992206;401,1691427;441,286057;485,4146627;533,9561289;587,3517418;646,086916;710,6956076;781,7651684
10239;FIN;Finland;Rauma;61,1272;21,5113;Biomass;;Rauman Biovoima Oy;71,5;270,7258301;270,7258301;297,7984131;327,5782544;360,3360798;396,3696878;436,0066566;479,6073222;527,5680544;580,3248599;638,3573459;702,1930805
10240;FIN;Finland;Rauma;61,1272;21,5113;Biomass;;MetsÃ¤ Fibre Oy;75;283,3581472;283,3581472;311,6939619;342,8633581;377,1496939;414,8646633;456,3511297;501,9862426;552,1848669;607,4033536;668,1436889;734,9580578
10241;FIN;Finland;Ristiina;63,1;28,1833;Biomass;;JÃ¤rvi-Suomen Voima Oy;8,5;43,34412126;43,34412126;47,67853339;52,44638673;57,6910254;63,46012794;69,80614073;76,7867548;84,46543028;92,91197331;102,2031706;112,4234877
10242;FIN;Finland;Ruskeakoski;62,4167;30,45;Hydro;;Pohjois-Karjalan SÃ¤hkÃ¶ Oy;3,3;12,65;12,65;13,915;15,3065;16,83715;18,520865;20,3729515;22,41024665;24,65127132;27,11639845;29,82803829;32,81084212
10243;FIN;Finland;Saario;62,25;30,5;Hydro;;Pohjois-Karjalan SÃ¤hkÃ¶ Oy;1,6;7,26;7,26;7,986;8,7846;9,66306;10,629366;11,6923026;12,86153286;14,14768615;15,56245476;17,11870024;18,83057026
10244;FIN;Finland;Sallila;62,3667;29,4333;Hydro;;Sallila Energia Oy;1,2;4,93;4,93;5,423;5,9653;6,56183;7,218013;7,9398143;8,73379573;9,607175303;10,56789283;11,62468212;12,78715033
10245;FIN;Finland;Salmisaari B;60,1656;24,9048;Coal;;Helsingin Energia;163;600,9706928;600,9706928;661,0677621;727,1745383;799,8919922;879,8811914;967,8693105;1064,656242;1171,121866;1288,234052;1417,057458;1558,763203
10246;FIN;Finland;Salo;60,3833;23,1333;Biomass;;Voimavasu Oy;13,5;61,39028863;61,39028863;67,52931749;74,28224924;81,71047416;89,88152158;98,86967373;108,7566411;119,6323052;131,5955357;144,7550893;159,2305982
10247;FIN;Finland;Seitakorva;66,6667;27,4167;Hydro;;Kemijoki Oy;130;523,83;523,83;576,213;633,8343;697,21773;766,939503;843,6334533;927,9967986;1020,796478;1122,876126;1235,163739;1358,680113
10248;FIN;Finland;Seitenoikea;64,6167;28,4833;Hydro;;Fortum Power & Heat   Generation;37,9;158,42;158,42;174,262;191,6882;210,85702;231,942722;255,1369942;280,6506936;308,715763;339,5873393;373,5460732;410,9006805
10249;FIN;Finland;Siikakoski;62,5667;26,4;Hydro;;KSS Energia Oy;1,8;8,3;8,3;9,13;10,043;11,0473;12,15203;13,367233;14,7039563;16,17435193;17,79178712;19,57096584;21,52806242
10250;FIN;Finland;Simpele;61,4333;29,3667;Biomass;;MetsÃ¤ Board Oyj;34,5;137,1841916;137,1841916;150,9026107;165,9928718;182,592159;200,8513749;220,9365123;243,0301636;267,3331799;294,0664979;323,4731477;355,8204625
10251;FIN;Finland;Soilu;62,5667;26,4;Hydro;;Koskienergia Koskivoima Oy;1,8;8,3;8,3;9,13;10,043;11,0473;12,15203;13,367233;14,7039563;16,17435193;17,79178712;19,57096584;21,52806242
10252;FIN;Finland;Soininkoski;65,6167;25,3167;Hydro;;Killin Voima Oy;1,42;5,95;5,95;6,545;7,1995;7,91945;8,711395;9,5825345;10,54078795;11,59486675;12,75435342;14,02978876;15,43276764
10253;FIN;Finland;Sopenkorpi;60,9827;25,6615;Oil;;Lahti Energia Oy;14,5;64,9995221;64,9995221;71,49947431;78,64942174;86,51436391;95,1658003;104,6823803;115,1506184;126,6656802;139,3322482;153,265473;168,5920204
10254;FIN;Finland;Sotkamo;64,1333;28,4167;Biomass;;Vapo Oy;1,3;17,35764026;17,35764026;19,09340428;21,00274471;23,10301918;25,4133211;27,95465321;30,75011853;33,82513038;37,20764342;40,92840776;45,02124854
10255;FIN;Finland;Summa tv;60,5697;27,1979;Wind;;Haminan Energia;12;55,97643842;55,97643842;61,57408226;67,73149048;74,50463953;81,95510348;90,15061383;99,16567522;109,0822427;119,990467;131,9895137;145,1884651
10256;FIN;Finland;Sunila;61;28,3;Biomass;;Stora Enso Oyj;35,7;141,5152717;141,5152717;155,6667989;171,2334788;188,3568267;207,1925093;227,9117603;250,7029363;275,7732299;303,3505529;333,6856082;367,054169
10257;FIN;Finland;Suomenoja power station;60,1483;24,7183;Coal;1981;Fortum Oyj;170;626,2353271;626,2353271;688,8588599;757,7447458;833,5192204;916,8711425;1008,558257;1109,414082;1220,355491;1342,39104;1476,630144;1624,293158
10258;FIN;Finland;Tahkoluoto Offshore tv;61,4833;21,7833;Wind;;Suomen HyÃ¶tytuuli Oy;2,3;20,96687373;20,96687373;23,0635611;25,36991721;27,90690893;30,69759983;33,76735981;37,14409579;40,85850537;44,9443559;49,43879149;54,38267064
10259;FIN;Finland;Tahkoluoto tv;61,4833;21,7833;Wind;;Tuuliwatti Oy;3;23,49333716;23,49333716;25,84267088;28,42693796;31,26963176;34,39659493;37,83625443;41,61987987;45,78186786;50,36005464;55,39606011;60,93566612
10260;FIN;Finland;Tainionkoski;61,2104;28,7834;Hydro;;Fortum Power & Heat   Generation;61,5;234,38;234,38;257,818;283,5998;311,95978;343,155758;377,4713338;415,2184672;456,7403139;502,4143453;552,6557798;607,9213578
10261;FIN;Finland;Taivalkoski;62,4833;22,9;Hydro;;Kemijoki Oy;133;545,54;545,54;600,094;660,1034;726,11374;798,725114;878,5976254;966,4573879;1063,103127;1169,413439;1286,354783;1414,990262
10262;FIN;Finland;Tako T2 ja T5;61,4991;23,7871;Gas;;MetsÃ¤ Board Oyj;16,5;72,21798904;72,21798904;79,43978795;87,38376674;96,12214342;105,7343578;116,3077935;127,9385729;140,7324302;154,8056732;170,2862405;187,3148646
10263;FIN;Finland;Tammerkoski;61,4991;23,7871;Hydro;;Tampereen Sähkölaitos;8,6;30,49;30,49;33,539;36,8929;40,58219;44,640409;49,1044499;54,01489489;59,41638438;65,35802282;71,8938251;79,08320761
10264;FIN;Finland;Tampella ve;61,5037;23,7659;Hydro;;Tampereen Sähkölaitos;3,01;8,99;8,99;9,889;10,8779;11,96569;13,162259;14,4784849;15,92633339;17,51896673;19,2708634;21,19794974;23,31774472
10265;FIN;Finland;Tervasaari ve;61,2642;24,0312;Hydro;;UPM-Kymmene Oyj;3;13,54;13,54;14,894;16,3834;18,02174;19,823914;21,8063054;23,98693594;26,38562953;29,02419249;31,92661174;35,11927291
10266;FIN;Finland;Tolkkinen  Biolaitos;60,3923;25,6651;Biomass;;Porvoon Energia Oy;11,3;53,44997498;53,44997498;58,79497248;64,67446973;71,1419167;78,25610838;86,08171921;94,68989113;104,1588802;114,5747683;126,0322451;138,6354696
10267;FIN;Finland;Tolkkinen 1;60,3923;25,6651;Biomass;;Porvoon Energia Oy;7,8;40,81765783;40,81765783;44,89942361;49,38936597;54,32830257;59,76113283;65,73724611;72,31097072;79,54206779;87,49627457;96,24590203;105,8704922
10268;FIN;Finland;Toppila 1 ja 2;65,0124;25,4682;Biomass;;Oulun Energia;195;716,466164;716,466164;788,1127804;866,9240584;953,6164642;1048,978111;1153,875922;1269,263514;1396,189865;1535,808852;1689,389737;1858,328711
10269;FIN;Finland;Tornio;65,8481;24,1466;Biomass;;Tornion Voima Oy;39,3;154,5085122;154,5085122;169,9593634;186,9552998;205,6508298;226,2159128;248,837504;273,7212544;301,0933799;331,2027179;364,3229896;400,7552886
10270;FIN;Finland;Tornio tv;65,8481;24,1466;Wind;;Rajakiiri Oy;28,8;116,6115608;116,6115608;128,2727168;141,0999885;155,2099874;170,7309861;187,8040847;206,5844932;227,2429425;249,9672368;274,9639604;302,4603565
10271;FIN;Finland;Uimaharju 2 + 1 vp/lv;62,9167;30,25;Biomass;;Enocell Oy;105;391,6351514;391,6351514;430,7986665;473,8785332;521,2663865;573,3930252;630,7323277;693,8055604;763,1861165;839,5047281;923,455201;1015,800721
10272;FIN;Finland;Uljua;64,3333;25,85;Hydro;;Vattenfall Sähköntuotanto oy;3,7;14,63;14,63;16,093;17,7023;19,47253;21,419783;23,5617613;25,91793743;28,50973117;31,36070429;34,49677472;37,94645219
10273;FIN;Finland;Utanen;64,7333;26,5;Hydro;;Fortum Power & Heat   Generation;57,8;203,04;203,04;223,344;245,6784;270,24624;297,270864;326,9979504;359,6977454;395,66752;435,234272;478,7576992;526,6334691
10274;FIN;Finland;Uusikaupunki;60,8004;21,4084;Oil;;Yara Suomi Oy;14,2;63,91675206;63,91675206;70,30842726;77,33926999;85,07319699;93,58051669;102,9385684;113,2324252;124,5556677;137,0112345;150,7123579;165,7835937
10275;FIN;Finland;Vaaja;63,096;21,6158;Hydro;;SUUR-SAVON SÃ„HKÃ– Oy;3,6;14,68;14,68;16,148;17,7628;19,53908;21,492988;23,6422868;26,00651548;28,60716703;31,46788373;34,6146721;38,07613931
10276;FIN;Finland;Vajukoski;67,4167;26,6;Hydro;;Kemijoki Oy;21;98,43;98,43;108,273;119,1003;131,01033;144,111363;158,5224993;174,3747492;191,8122242;210,9934466;232,0927912;255,3020703
10277;FIN;Finland;Valajaskoski;66,5;25,7167;Hydro;;Kemijoki Oy;101;446,61;446,61;491,271;540,3981;594,43791;653,881701;719,2698711;791,1968582;870,316544;957,3481984;1053,083018;1158,39132
10278;FIN;Finland;Vanaja kt 1;60,996;24,4643;Oil;;Fingrid Oyj;50;193,1273104;193,1273104;212,4400414;233,6840456;257,0524501;282,7576951;311,0334647;342,1368111;376,3504922;413,9855415;455,3840956;500,9225052
10279;FIN;Finland;Vaskiluoto 2;63,0914;21,5539;Coal;;Vaskiluodon Voima Oy;230;842,7893355;842,7893355;927,0682691;1019,775096;1121,752606;1233,927866;1357,320653;1493,052718;1642,35799;1806,593789;1987,253168;2185,978484
10280;FIN;Finland;Vaskiluoto kt;63,0453;21,7863;Oil;;Fingrid Oyj;26;106,505707;106,505707;117,1562777;128,8719055;141,7590961;155,9350057;171,5285062;188,6813569;207,5494926;228,3044418;251,134886;276,2483746
10281;FIN;Finland;Veitsiluoto;65,7364;24,5637;Biomass;;Stora Enso Oyj;90;337,4966493;337,4966493;371,2463142;408,3709457;449,2080402;494,1288442;543,5417287;597,8959015;657,6854917;723,4540409;795,799445;875,3793894
10282;FIN;Finland;Venetpalo;63,9;25,7833;Hydro;;Vattenfall Sähköntuotanto oy;1,8;7,87;7,87;8,657;9,5227;10,47497;11,522467;12,6747137;13,94218507;15,33640358;16,87004393;18,55704833;20,41275316
10283;FIN;Finland;Verla 1 ja 2;61,0667;26,6333;Hydro;;KSS Energia Oy;3;11,5;11,5;12,65;13,915;15,3065;16,83715;18,520865;20,3729515;22,41024665;24,65127132;27,11639845;29,82803829
10284;FIN;Finland;Vihtakoski;62,3833;30,4667;Hydro;;Pohjois-Karjalan SÃ¤hkÃ¶ Oy;1,5;6,37;6,37;7,007;7,7077;8,47847;9,326317;10,2589487;11,28484357;12,41332793;13,65466072;15,02012679;16,52213947
10285;FIN;Finland;Voikkaa ve 1;60,9333;26,6167;Hydro;;UPM-Kymmene Oyj;32,9;139,8;139,8;153,78;169,158;186,0738;204,68118;225,149298;247,6642278;272,4306506;299,6737156;329,6410872;362,6051959
10286;FIN;Finland;Vuolenkoski ve;61,0833;26,1333;Hydro;;Myllykoski Paper Oy;9,5;46,96;46,96;51,656;56,8216;62,50376;68,754136;75,6295496;83,19250456;91,51175502;100,6629305;110,7292236;121,8021459
10287;FIN;Finland;Vuosaari A;60,2199;25,1692;Gas;;Helsingin Energia;163;600,9706928;600,9706928;661,0677621;727,1745383;799,8919922;879,8811914;967,8693105;1064,656242;1171,121866;1288,234052;1417,057458;1558,763203
10288;FIN;Finland;Vuosaari B;60,2199;25,1692;Gas;;Helsingin Energia;485;1763,143871;1763,143871;1939,458258;2133,404084;2346,744492;2581,418942;2839,560836;3123,516919;3435,868611;3779,455473;4157,40102;4573,141122
10289;FIN;Finland;Ylivieska;64,0833;24,55;Biomass;;Oy Perhonjoki AB;6,2;35,04288427;35,04288427;38,5471727;42,40188997;46,64207897;51,30628686;56,43691555;62,0806071;68,28866782;75,1175346;82,62928806;90,89221686
17866;NOR;Norway;Abjora;60,8648;9,279;Hydro;;;103;432,4;432,4;475,64;523,204;575,5244;633,07684;696,384524;766,0229764;842,625274;926,8878014;1019,576582;1121,53424
17867;NOR;Norway;Adamselv;70,372;26,7876;Hydro;;;60;294,09;294,09;323,499;355,8489;391,43379;430,577169;473,6348859;520,9983745;573,0982119;630,4080331;693,4488364;762,7937201
17868;NOR;Norway;Alta krv;69,7049;23,8185;Hydro;;;180;756,43;756,43;832,073;915,2803;1006,80833;1107,489163;1218,238079;1340,061887;1474,068076;1621,474884;1783,622372;1961,984609
17869;NOR;Norway;Ana-Sira;58,295;6,4531;Hydro;;;183;768,75;768,75;845,625;930,1875;1023,20625;1125,526875;1238,079563;1361,887519;1498,076271;1647,883898;1812,672287;1993,939516
17870;NOR;Norway;Arna;60,4602;5,4377;Hydro;;;9;44,3;44,3;48,73;53,603;58,9633;64,85963;71,345593;78,4801523;86,32816753;94,96098428;104,4570827;114,902791
17871;NOR;Norway;Aroy;61,2768;7,1547;Hydro;;;108;475,51;475,51;523,061;575,3671;632,90381;696,194191;765,8136101;842,3949711;926,6344682;1019,297915;1121,227707;1233,350477
17872;NOR;Norway;Arvik;60,1261;12,4564;Hydro;;;5;18,66;18,66;20,526;22,5786;24,83646;27,320106;30,0521166;33,05732826;36,36306109;39,99936719;43,99930391;48,39923431
17873;NOR;Norway;Asebotn;59,0568;6,6587;Hydro;;;17;77,16;77,16;84,876;93,3636;102,69996;112,969956;124,2669516;136,6936468;150,3630114;165,3993126;181,9392438;200,1331682
17874;NOR;Norway;Asen;63,9333;9,7667;Hydro;;;10;40,77;40,77;44,847;49,3317;54,26487;59,691357;65,6604927;72,22654197;79,44919617;87,39411578;96,13352736;105,7468801
17875;NOR;Norway;Askara;61,8117;5,6615;Hydro;;;157;656,07;656,07;721,677;793,8447;873,22917;960,552087;1056,607296;1162,268025;1278,494828;1406,344311;1546,978742;1701,676616
17876;NOR;Norway;Askerudfoss;60,8971;6,2015;Hydro;;;15;66,34;66,34;72,974;80,2714;88,29854;97,128394;106,8412334;117,5253567;129,2778924;142,2056817;156,4262498;172,0688748
17877;NOR;Norway;Aunfoss;64,6101;12,578;Hydro;;;36;153,02;153,02;168,322;185,1542;203,66962;224,036582;246,4402402;271,0842642;298,1926906;328,0119597;360,8131557;396,8944712
17878;NOR;Norway;Aura;62,6646;8,5244;Hydro;;;352;1282,26;1282,26;1410,486;1551,5346;1706,68806;1877,356866;2065,092553;2271,601808;2498,761989;2748,638188;3023,502006;3325,852207
17879;NOR;Norway;Aurland5;60,8629;7,3017;Hydro;;;1398;5305,73;5305,73;5836,303;6419,9333;7061,92663;7768,119293;8544,931222;9399,424345;10339,36678;11373,30346;12510,6338;13761,69718
17880;NOR;Norway;Bagn;60,8261;9,5448;Hydro;;;85;366,8;366,8;403,48;443,828;488,2108;537,03188;590,735068;649,8085748;714,7894323;786,2683755;864,8952131;951,3847344
17881;NOR;Norway;Bardufoss;69,0437;18,5897;Hydro;;;2;8,44;8,44;9,284;10,2124;11,23364;12,357004;13,5927044;14,95197484;16,44717232;18,09188956;19,90107851;21,89118636
17882;NOR;Norway;Batsvann;68,0662;17,7754;Hydro;;;38;152,52;152,52;167,772;184,5492;203,00412;223,304532;245,6349852;270,1984837;297,2183321;326,9401653;359,6341818;395,5976
